,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,drb,drbversion,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
35071,ZTF18abjgatc,2458322.8923843,2,568392380015,20.1991,1,568392380015015014,t,14,568,0,543,1884.94,2873.74,316.02118239999993,8.927333099999998,18.9085,0.0841279,2.11655,18.8865,0.1123,2.47255,22.43,0.32799999999999996,1.413,-0.192,0.424504,-0.022040999999999998,2.48,0.983,206.761,1.31257,1.0628,0.818,0.684,0.329839,0.275806,1.19591,2,0,0.65,0.0,19.1,25911,1.0,18.8769,0.1422,316.0205707,8.9276774,-999.0,-999.0,21.2356,20.6414,0.550976,7.43698,1,24,2458322.8923843,2458322.8923843,20.386278152465803,0,118713160193542096,118713160232055379,21.48,20.2971,19.043,18.5167,0.999167,9.535630000000001,118713160235831880,18.3367,18.7488,-999.0,-999.0,0.5,9.71142,15,543120200,2458244.98125,2458281.9411110003,16,t8_f5_c3,17.4155,30.2309,-12.8154,26.1165,1.7132e-06,0.023543,2081.0,0.070772,4.8557e-06,-2.73e-06,26.155,0.501,0.19150599999999998,9.5391,15.0317,19.6636,13.5173,,,,2018-07-23T09:25:02.004,58322.39195605928,-0.19150000000000134,18.835415639582028,5.562173384184694,5.433513363343906,4.539167937171394,0.11506514224578948,0.0730843604179725
35565,ZTF18abjgysi,2458322.9221528,1,568422150015,20.7693,1,568422150015015013,t,13,568,0,543,1899.91,2878.0,316.0177988,8.926839999999997,19.4252,0.086779,1.13888,19.5313,0.1274,8.08854,21.99,0.16899999999999998,1.018,0.177,0.430252,0.10607899999999999,2.14,0.97,202.498,1.2379799999999999,1.1719899999999999,0.708,0.66,0.330841,0.308411,1.07273,1,0,0.686667,0.0,19.1,25911,1.0,19.6037,0.1736,316.01997630000005,8.926099800000003,-999.0,-999.0,21.2356,20.6414,0.550976,6.04409,1,25,2458322.9221528,2458322.9221528,21.3741760253906,0,118713160193542096,118703160175649154,-999.0,21.0211,20.5244,19.8664,0.19841099999999998,10.7046,118703160197668550,13.8785,13.6788,14.3283,13.4876,0.960167,14.2143,12,543120100,2458228.983241,2458281.919109,16,t8_f5_c3,18.916,29.535999999999998,-10.62,26.1562,1.6592e-06,0.019948,2078.0,-0.023875999999999998,4.6151999999999995e-06,-2.61e-06,26.145,0.502,0.197899,14.2132,14.2132,13.5173,13.5173,,,,2018-07-23T10:07:54.002,58322.42172455928,0.3251999999999988,19.365417968023035,5.559142111297125,5.433509170458447,4.539024556038881,0.1149715739717975,0.0597820319769653
37144,ZTF18abjspyx,2458326.8343056,2,572334300215,18.831,1,572334300215015000,t,0,572,2,543,366.21,82.6857,315.5777237,8.8458075,18.8387,0.185615,0.915551,19.0729,0.4085,9.86913,22.43,0.289,1.064,-0.276,-2.84495,0.234211,3.85,0.953,82.6857,-0.241912,0.769025,1.026,0.821,0.266493,0.213247,1.2497,2,0,0.356667,0.0,19.1,25911,1.0,18.969,0.47700000000000004,315.5749255,8.846063099999997,22.0838,-999.0,21.8567,-999.0,0.544375,8.429219999999999,1,26,2458326.8343056,2458326.8343056,7.56902074813843,0,118613155798464168,118613155750457715,-999.0,21.9597,21.6038,-999.0,0.113042,11.6386,118613155752059534,-999.0,21.7068,21.4407,20.9925,0.07125,15.0782,14,543120202,2458244.98125,2458281.9411110003,15,t8_f5_c3,2.5494,8.38312,-5.83371,26.0867,4.3074000000000005e-06,0.031977,1954.0,0.056892,1.1926400000000002e-05,-6.77e-06,26.119,0.507,0.19628199999999998,27.4726,42.0658,16.3455,10.3643,,,,2018-07-27T08:01:24.004,58326.333877359066,-0.2613000000000021,18.806856776577213,5.18848511738622,5.432955188154683,4.52190553805577,0.11945165391583788,0.03184322342278634
40225,ZTF18ablfecy,2458332.8351736,2,578335170215,20.2111,1,578335170215015017,t,17,578,2,543,2761.63,884.398,314.8813426000001,8.6692436,18.7784,0.11316400000000001,6.994680000000001,18.8519,0.1224,6.67155,17.035,0.017,0.639,0.022000000000000002,0.41208500000000003,0.07345499999999999,2.41,0.99,310.87,1.35925,0.9613879999999999,0.619,0.562,0.256846,0.23319499999999999,1.10142,8,0,0.52,0.0,19.1,25911,0.875733,18.3628,0.1005,314.8832308000001,8.669042800000001,18.4081,17.1809,16.4393,16.0912,0.995714,6.724639999999999,1,30,2458332.8351736,2458332.8351736,22.863084793090806,0,118403148832483389,118403148807100114,-999.0,-999.0,21.4173,20.6745,0.09204169999999999,10.8575,118393148820799586,-999.0,-999.0,-999.0,20.148,0.5,11.8936,14,543120202,2458244.98125,2458281.9411110003,15,t8_f5_c3,18.0878,32.0073,-13.9195,26.0654,1.3216999999999998e-06,0.021728,2018.0,0.07208400000000001,3.7024e-06,-2.09e-06,26.105,0.507,0.19305,6.72313,15.9522,16.903,11.4976,,,,2018-08-02T08:02:38.999,58332.33474535915,-0.3216000000000001,18.772381404184582,4.741468570728493,5.432094048838903,4.5033713137003355,0.12456915588132997,0.006018595815419303
51642,ZTF18ablzuwc,2458338.8244213,2,584324420715,20.6921,1,584324420715015015,t,15,584,7,543,1775.65,1733.05,314.1758866,8.4323455,18.8437,0.0779148,3.8865800000000004,19.0095,0.086,1.92694,22.331999999999997,0.237,1.079,-0.152,0.31341399999999997,0.165757,1.95,0.983,1296.85,1.6825900000000003,1.27581,0.6729999999999999,0.634,0.34512800000000005,0.32512800000000003,1.06151,1,0,0.826667,0.0,19.0,25911,1.0,19.1207,0.1206,314.1757201000001,8.4318317,-999.0,22.0766,21.5655,21.0011,0.23301799999999998,2.22276,1,22,2458338.8244213,2458338.8244213,27.45188331604,0,118113141756888661,118113141780267817,21.6753,21.5268,21.3736,21.0105,0.497643,8.815439999999999,118123141743325407,17.0017,15.8641,15.3377,15.087,1.0,18.9714,6,543120207,2458247.961956,2458319.845509,15,t8_f5_c3,33.9051,50.3488,-16.4437,26.1757,9.762e-07,0.021605000000000003,2171.0,0.078824,2.8238e-06,-1.57e-06,26.217,0.493,0.19446300000000002,18.9651,-999.0,15.6926,-999.0,,,,2018-08-08T07:47:10.000,58338.323993058875,-0.15630000000000166,18.753765955116304,4.504395546149644,5.431220875713234,4.494461413403715,0.12752253027408073,0.0899340448836945
51906,ZTF18abmanhf,2458338.8734028,1,584373400715,20.6934,1,584373400715015009,t,9,584,7,543,1800.59,1735.41,314.1699768000001,8.430134599999999,19.1941,0.11368800000000001,3.5733900000000003,19.0667,0.08199999999999999,15.6114,21.826,0.11699999999999999,0.642,-0.061,0.20769200000000002,-0.12742,3.33,0.9740000000000001,1271.91,1.62668,0.8246399999999999,0.976,0.877,0.293093,0.263363,1.1128799999999999,4,0,0.696667,0.0,19.0,25911,0.9703430000000001,19.107,0.1078,314.1663245000001,8.4326291,-999.0,-999.0,21.7138,20.9995,0.510173,12.33,1,23,2458338.8734028,2458338.8734028,21.5934944152832,0,118113141666615354,118113141663899372,21.9727,21.7184,21.5176,20.9681,0.000625,15.7271,118113141756888661,-999.0,22.0766,21.5655,21.0011,0.23301799999999998,20.9997,6,543120107,2458228.983241,2458281.919109,15,t8_f5_c3,18.6244,31.9387,-13.3144,26.1891,1.5855000000000001e-06,0.019644,2150.0,-0.006673999999999999,4.5502999999999994e-06,-2.53e-06,26.186,0.49200000000000005,0.198151,30.3162,-999.0,15.6926,-999.0,,,,2018-08-08T08:57:42.002,58338.372974559206,0.19409999999999883,19.2839269073135,4.503503143984328,5.43121367839626,4.494431043328681,0.12740592566824577,-0.08982690731350118
57336,ZTF18abmfnhj,2458341.8113542004,1,587311350715,20.0898,1,587311350715015009,t,9,587,7,543,3001.9,2158.58,313.8255326000001,8.292729099999999,19.1386,0.160012,1.97583,19.0096,0.1354,11.237,22.245,0.209,1.005,-0.32799999999999996,0.07218619999999999,-0.12901500000000002,3.07,0.9540000000000001,70.5996,1.0802399999999999,0.8846860000000001,0.976,0.8440000000000001,0.317915,0.274919,1.1564,2,0,0.666667,0.0,19.0,25911,1.0,18.9846,0.1686,313.8285539,8.2917051,-999.0,21.7683,21.2517,20.8002,0.052875,9.44917,1,22,2458341.8113542004,2458341.8113542004,15.6859045028687,0,117943138277829940,117953138255464968,-999.0,-999.0,21.4618,21.4004,0.0108631,9.9786,117953138285130413,22.3555,21.8657,21.3026,20.9599,0.0,11.4914,16,543120107,2458228.983241,2458281.919109,15,t8_f5_c3,9.84094,19.0982,-9.25723,25.5626,3.1056e-06,0.027337,2145.0,0.0025329999999999997,8.9378e-06,-4.96e-06,25.566999999999997,0.49200000000000005,0.197403,21.6028,41.2502,16.8578,13.6689,,,,2018-08-11T07:28:21.003,58341.31092595963,0.13860000000000028,19.282030557405687,4.480874676412677,5.430780309643694,4.493671866223149,0.12809734343679557,-0.14343055740568644
65717,ZTF18abmqvcm,2458344.8387731,1,590338770615,20.8124,1,590338770615015027,t,27,590,6,543,1166.84,2879.87,313.4743836,8.1374219,19.2856,0.107152,1.50576,19.1938,0.0889,11.5089,22.829,0.33299999999999996,1.13,-0.441,0.45311,-0.091799,2.59,0.9740000000000001,200.63299999999998,1.61863,0.989517,0.895,0.6940000000000001,0.34556,0.26795399999999997,1.2896299999999998,4,0,0.623333,0.0,19.0,25911,0.981894,19.1979,0.1131,313.4760165,8.1346173,-999.0,21.9463,21.3907,21.0076,0.921256,10.3675,1,23,2458344.8387731,2458344.8387731,24.5419406890869,0,117763134760812695,117763134730280616,-999.0,-999.0,-999.0,20.8498,0.5,14.4858,117773134758640620,-999.0,21.9243,-999.0,20.7736,0.755512,16.5836,12,543120106,2458228.983241,2458283.9210650004,15,t8_f5_c3,21.7729,35.0199,-13.247,26.1786,1.6677000000000001e-06,0.018963,2051.0,-0.015753,4.8436000000000005e-06,-2.69e-06,26.171,0.495,0.187926,22.9511,44.9674,19.7038,13.2579,,,,2018-08-14T08:07:49.996,58344.338344859425,0.28559999999999874,19.28528218450299,4.52447380712619,5.430330316190493,4.4953734219181305,0.12798225045787903,0.00031781549700937717
68444,ZTF18abnbjen,2458346.8153356,1,592315336115,20.5253,1,592315336115015001,t,1,592,61,492,356.213,1017.51,313.2486328,8.029052799999999,19.4031,0.11526199999999999,3.47632,19.2453,0.1068,8.59812,21.853,0.161,1.2930000000000001,0.078,-0.148418,-0.157832,2.71,0.976,356.213,1.2800200000000002,1.0573299999999999,0.856,0.753,0.315867,0.27786,1.13679,2,0,0.71,0.0,19.0,25911,1.0,19.1471,0.1242,313.2500159,8.0310455,21.695999999999998,20.9469,20.5129,20.3199,0.976417,8.2684,1,1,2458346.8153356,2458346.8153356,14.340370178222699,0,117633132498627735,117633132524282287,-999.0,21.9324,21.7691,-999.0,0.714292,16.2483,117643132468620590,22.096999999999998,20.9585,20.278,19.9406,0.906417,16.9875,10,492120161,2458246.980567,2458338.874387,15,t8_f5_c3,9.02828,24.7148,-15.6866,26.0301,2.6707e-06,0.026432,2045.0,-0.081073,8.1173e-06,-4.44e-06,25.987,0.494,0.17363900000000002,19.4698,-999.0,17.2229,-999.0,,,,2018-08-16T07:34:04.996,58346.314907359425,0.40309999999999846,19.290154846564228,4.5884329380366085,5.4300346471570275,4.4978380033871215,0.1276432605783217,0.1129451534357706
103815,ZTF18abnyigx,2458349.862037,1,595362036115,20.7988,1,595362036115015016,t,16,595,61,492,1560.48,1464.54,312.9073142,7.851688799999999,19.2312,0.141328,7.193560000000001,19.1985,0.0955,2.7145099999999998,22.689,0.281,0.914,-0.342,0.12903,-0.032683,2.85,0.977,1464.54,1.60026,0.85036,0.821,0.716,0.28807,0.251228,1.14665,1,0,0.666667,0.0,19.0,25911,1.0,19.2154,0.1231,312.907953,7.8512577000000014,-999.0,22.2702,21.247,20.7246,0.11108299999999999,4.909590000000001,1,2,2458349.862037,2458349.862037,21.9755859375,0,117423129079023989,117423129089262501,-999.0,22.2813,21.7117,-999.0,0.0669167,5.66331,117423129069770041,22.0588,21.7602,21.4008,-999.0,0.475208,7.60278,20,492120161,2458246.980567,2458338.874387,15,t8_f5_c3,15.5387,30.0934,-14.5547,26.0242,2.0687e-06,0.020812999999999998,2026.0,-0.042239,6.347999999999999e-06,-3.46e-06,26.002,0.491,0.171981,16.813,16.8707,19.0874,13.2756,,,,2018-08-19T08:41:19.997,58349.361608759034,0.23120000000000118,19.301578025770745,4.738041037978534,5.4295760036703244,4.503724684503272,0.12633899906796658,-0.07037802577074359
107241,ZTF18abobvpv,2458350.8359375,1,596335934815,20.7248,1,596335934815015028,t,28,596,48,491,102.396,1646.41,312.8003654,7.7925552,19.4492,0.15093099999999998,4.32311,19.8273,0.19899999999999998,12.7058,23.099,0.36,0.84,-0.392,0.39083,0.37806300000000004,2.48,0.9840000000000001,102.396,0.8974780000000001,0.8752340000000001,0.632,0.537,0.254839,0.21653200000000003,1.1769100000000001,4,0,0.553333,0.0,19.0,25911,0.963684,19.6525,0.2166,312.8034742,7.7907405,22.2794,-999.0,21.444000000000003,-999.0,0.265736,8.130519999999999,1,4,2458350.8359375,2458350.8359375,16.3015556335449,0,117353128011414168,117353127954752422,17.5742,17.1465,16.9682,16.9089,0.995625,17.78,117343128048398296,-999.0,-999.0,21.7349,21.3219,0.7174229999999999,18.6832,11,491120148,2458259.9230790003,2458344.838322,15,t8_f5_c3,13.3234,20.9378,-7.614319999999999,26.0832,2.4892e-06,0.022686,2009.0,-0.043095999999999995,7.3291e-06,-4.07e-06,26.061,0.501,0.176174,17.7927,31.2441,17.1285,13.2889,,,,2018-08-20T08:03:45.000,58350.33550925926,0.44920000000000115,19.306131366858253,4.797755834182872,5.429428655161027,4.506132033836449,0.12600564926711513,0.14306863314174834
